"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
82625,33,9232.64,96126,609,21,5,1.0
82626,27,13027.23,90091,536,8,1,0.0
82627,23,15252.23,95476,691,14,5,0.0
82628,23,9897.98,96116,594,32,3,0.0
82629,32,11300.15,94688,369,23,3,1.0
82630,32,9123.82,95542,802,5,2,1.0
82631,29,10127.73,92932,386,11,3,0.0
82632,28,14614.88,91136,788,29,1,0.0
82633,29,6637.53,93881,464,34,4,0.0
82634,33,4777.34,94319,711,35,2,1.0
82635,42,5871.48,92180,306,42,5,1.0
82636,41,12830.55,92114,601,15,5,1.0
82637,30,8242.49,93934,730,42,4,1.0
82638,25,13673.82,96130,633,4,1,0.0
82639,28,9544.89,91613,348,20,1,0.0
82640,31,9928.99,96056,585,16,3,1.0
82641,32,15395.47,95297,674,21,2,1.0
82642,37,8188.84,95188,699,31,2,1.0
82643,40,3580.9,90533,323,31,5,1.0
82644,26,11593.97,93261,813,17,4,0.0
82645,37,13283.45,90070,337,16,3,1.0
82646,35,17200.21,95370,731,34,1,1.0
82647,37,2719.19,91002,472,28,3,1.0
82648,26,11597.3,95493,695,21,2,0.0
82649,30,11718.48,95595,718,18,2,1.0
82650,44,13761.79,95562,552,20,5,1.0
82651,23,11438.43,92950,607,24,2,0.0
82652,32,7476.72,94728,414,25,2,1.0
82653,31,16097.72,95859,457,5,5,1.0
82654,28,10162.06,94269,771,36,2,0.0
82655,25,9626.22,90871,654,33,5,0.0
82656,34,9118.84,92009,524,39,4,1.0
82657,23,7582.01,92064,353,30,4,0.0
82658,29,4521.61,93324,784,29,2,0.0
82659,22,7629.95,92363,509,29,5,0.0
82660,24,13942.57,90086,849,12,5,0.0
82661,29,15975.55,92488,668,34,5,0.0
82662,40,12365.26,92651,306,12,3,1.0
82663,39,11108.74,95210,737,32,3,1.0
82664,26,13993.25,93167,805,10,1,0.0
82665,33,3492.01,92063,476,42,4,1.0
82666,33,11810.95,91859,371,34,5,1.0
82667,44,9231.77,91958,787,36,1,1.0
82668,44,11391.92,90188,740,13,3,1.0
82669,30,13745.05,90204,775,5,5,1.0
82670,42,9405.68,91200,716,29,5,1.0
82671,28,10411.81,93559,332,23,1,0.0
82672,37,16257.28,92201,731,25,5,1.0
82673,20,2692.76,93163,345,28,4,0.0
82674,30,10838.87,93946,371,35,1,1.0
82675,37,15891.35,94413,600,14,3,1.0
82676,32,4176.33,93753,302,9,4,1.0
82677,24,14299.6,93926,471,34,3,0.0
82678,34,3831.5,93836,324,15,3,1.0
82679,38,3750.29,93436,304,6,3,1.0
82680,29,7560.55,93883,824,33,3,0.0
82681,25,14947.2,90772,649,31,5,0.0
82682,38,11459.12,93019,410,18,2,1.0
82683,28,9456.91,95398,445,45,4,0.0
82684,30,9090.8,94464,446,31,3,1.0
82685,27,13810.18,91639,709,10,5,0.0
82686,27,13711.72,90512,545,20,5,0.0
82687,37,14791.04,91081,820,1,4,1.0
82688,19,7673.38,90851,393,23,4,0.0
82689,35,8749.65,95594,434,10,5,1.0
82690,27,16770.03,93749,768,25,5,0.0
82691,29,2264.22,95537,654,6,1,0.0
82692,20,12760.97,91566,676,33,5,0.0
82693,34,9307.31,92838,449,18,2,1.0
82694,34,6498.85,92979,380,16,4,1.0
82695,29,10437.0,92664,817,36,2,0.0
82696,29,12950.74,92989,634,6,4,0.0
82697,33,16239.28,92869,710,38,4,1.0
82698,31,10755.11,94883,331,10,5,1.0
82699,25,16441.47,90037,638,42,3,0.0
82700,28,10918.46,90651,501,23,3,0.0
82701,43,9022.6,90531,381,43,5,1.0
82702,22,10412.78,91381,469,34,4,0.0
82703,26,4579.43,93143,441,11,3,0.0
82704,25,11382.88,91383,788,7,2,0.0
82705,41,5875.79,92120,457,39,2,1.0
82706,26,5559.41,94098,653,23,2,0.0
82707,18,6682.91,92529,600,43,2,0.0
82708,40,8210.23,93792,791,24,2,1.0
82709,33,16278.86,94028,844,10,4,1.0
82710,38,15917.24,93995,431,22,5,1.0
82711,35,4595.16,94598,693,27,2,1.0
82712,33,14394.18,93137,603,42,4,1.0
82713,36,14446.57,95724,784,23,4,1.0
82714,20,12913.83,90450,400,14,2,0.0
82715,34,10360.02,92584,607,36,1,1.0
82716,26,10902.86,90284,511,27,4,0.0
82717,31,12992.13,95170,640,13,4,1.0
82718,27,12769.96,94212,338,14,3,0.0
82719,33,3031.71,95516,621,8,1,1.0
82720,45,16010.08,91553,418,22,2,1.0
82721,44,11396.87,92342,394,31,1,1.0
82722,20,1741.31,94924,732,35,1,0.0
82723,23,6498.94,94360,660,11,4,0.0
82724,18,5502.53,91207,785,30,1,0.0
82725,20,5152.25,91112,599,21,1,0.0
82726,28,8650.2,95715,379,35,4,0.0
82727,40,12248.31,95031,428,13,3,1.0
82728,27,9582.43,92944,817,42,3,0.0
82729,23,6965.55,93542,686,23,2,0.0
82730,20,14097.82,95979,711,32,3,0.0
82731,33,12485.74,93283,785,5,1,1.0
82732,25,15040.44,91207,697,37,3,0.0
82733,29,12749.01,91628,668,31,3,0.0
82734,36,5933.16,95136,393,20,3,1.0
82735,41,14386.38,92073,560,17,1,1.0
82736,43,13225.67,91194,740,11,2,1.0
82737,45,9764.57,96097,343,32,3,1.0
82738,35,11445.32,94686,688,8,5,1.0
82739,45,10947.18,91607,631,10,2,1.0
82740,29,8311.37,90839,412,5,3,0.0
82741,35,3217.32,93957,720,1,4,1.0
82742,43,12841.6,92142,793,10,3,1.0
82743,37,12557.9,92573,462,9,1,1.0
82744,25,13553.85,90187,493,28,5,0.0
82745,37,9967.39,93324,552,30,2,1.0
82746,45,9404.49,90382,735,28,2,1.0
82747,45,9631.89,90008,598,24,1,1.0
82748,40,9505.02,91230,740,3,4,1.0
82749,40,18023.68,92014,596,41,1,1.0
82750,19,7854.36,93359,536,37,2,0.0
82751,26,10258.14,90129,460,35,3,0.0
82752,37,4492.88,90020,331,41,1,1.0
82753,28,6695.1,90049,599,40,1,0.0
82754,31,10535.94,93614,786,2,5,1.0
82755,26,6165.0,93103,409,33,1,0.0
82756,21,11407.38,90082,649,44,1,0.0
82757,26,6441.26,95049,496,4,3,0.0
82758,35,11349.66,94451,602,30,4,1.0
82759,35,7073.33,92177,363,37,5,1.0
82760,18,13848.35,94757,571,6,4,0.0
82761,18,10052.94,93612,611,3,5,0.0
82762,24,5809.86,92749,813,3,1,0.0
82763,36,10071.41,93651,832,32,1,1.0
82764,39,12012.57,93625,533,8,5,1.0
82765,28,10690.89,96160,490,31,4,0.0
82766,22,8221.65,93637,786,45,5,0.0
82767,39,11646.83,90040,464,21,2,1.0
82768,31,12341.72,94771,774,27,3,1.0
82769,32,9632.13,95823,512,6,2,1.0
82770,20,17486.0,92879,616,20,3,0.0
82771,31,9630.27,96032,440,35,2,1.0
82772,33,11727.65,95060,381,40,2,1.0
82773,18,10673.67,93117,308,12,3,0.0
82774,26,12684.58,92381,421,7,5,0.0
82775,35,4211.13,91473,311,39,1,1.0
82776,33,9589.0,90798,349,20,5,1.0
82777,18,7181.01,95135,340,13,5,0.0
82778,25,6489.75,94842,301,41,5,0.0
82779,23,15711.36,92704,537,27,2,0.0
82780,23,13734.47,94335,529,21,3,0.0
82781,37,14301.84,94629,455,40,1,1.0
82782,31,12688.62,93676,636,4,4,1.0
82783,25,4551.42,90669,499,11,5,0.0
82784,32,11990.12,91275,707,20,4,1.0
82785,24,6791.76,95512,595,40,3,0.0
82786,25,9686.06,95944,650,13,1,0.0
82787,32,3660.32,94065,802,27,1,1.0
82788,24,10989.3,93012,457,38,3,0.0
82789,40,11026.62,92698,555,8,1,1.0
82790,20,8805.73,90051,612,21,4,0.0
82791,25,9707.51,92553,475,31,5,0.0
82792,32,8044.55,92048,369,13,5,1.0
82793,21,1758.78,90006,365,33,2,0.0
82794,42,15934.38,92680,450,12,4,1.0
82795,25,17944.17,90871,728,26,4,0.0
82796,28,9933.49,93878,427,17,2,0.0
82797,21,10166.61,94074,661,8,5,0.0
82798,21,9506.81,94423,388,25,1,0.0
82799,32,8105.32,95464,703,16,3,1.0
82800,43,3014.7,95461,749,22,1,1.0
82801,21,7563.58,95603,718,4,5,0.0
82802,36,17679.3,93441,666,39,5,1.0
82803,20,2184.27,94407,408,32,1,0.0
82804,23,15656.34,92654,697,24,3,0.0
82805,23,13106.9,96081,751,9,2,0.0
82806,29,11626.09,93974,358,4,3,0.0
82807,31,8759.38,95294,310,15,2,1.0
82808,27,8643.01,92998,729,41,4,0.0
82809,34,8215.22,95187,353,39,4,1.0
82810,38,11177.82,92227,326,30,4,1.0
82811,34,16772.54,91542,564,43,3,1.0
82812,43,9122.92,93088,550,12,4,1.0
82813,29,15078.99,90110,403,42,5,0.0
82814,34,9340.15,94615,332,30,4,1.0
82815,24,7347.6,95938,509,28,2,0.0
82816,24,11310.42,94381,613,29,3,0.0
82817,44,11993.16,94334,788,8,5,1.0
82818,22,12304.77,90734,587,25,2,0.0
82819,33,14083.32,90845,685,10,5,1.0
82820,40,10475.63,90485,342,28,3,1.0
82821,37,6467.46,90139,637,7,5,1.0
82822,35,12677.95,94940,694,11,4,1.0
82823,19,8460.26,90038,665,41,2,0.0
82824,21,15418.59,93273,804,18,2,0.0
82825,36,12617.43,93466,555,5,2,1.0
82826,31,9154.25,94215,821,8,1,1.0
82827,24,9226.84,91370,382,24,4,0.0
82828,29,11687.77,93965,353,20,2,0.0
82829,39,11469.9,95971,814,15,1,1.0
82830,37,10977.63,93314,805,31,2,1.0
82831,33,14346.08,91872,468,22,2,1.0
82832,41,3130.84,94469,471,14,4,1.0
82833,28,4657.72,94933,797,33,4,0.0
82834,20,11175.35,93494,676,13,4,0.0
82835,27,8901.76,94007,517,27,2,0.0
82836,31,5895.91,91932,799,8,4,1.0
82837,28,11103.24,91550,701,20,2,0.0
82838,37,7759.01,93823,751,16,1,1.0
82839,33,6758.43,92385,667,32,3,1.0
82840,35,3641.63,92496,731,44,2,1.0
82841,25,14542.24,95104,631,15,5,0.0
82842,32,1111.35,92534,711,15,3,1.0
82843,29,4798.21,90462,550,2,5,0.0
82844,27,7565.31,95979,800,44,2,0.0
82845,24,8091.17,96127,772,27,5,0.0
82846,34,7802.95,90956,500,43,5,1.0
82847,25,7981.08,90323,661,2,1,0.0
82848,34,12348.76,91420,837,13,4,1.0
82849,31,9398.62,94790,835,27,2,1.0
82850,39,13666.17,95233,567,13,1,1.0
82851,27,12726.06,91842,786,33,5,0.0
82852,26,10434.43,90991,747,45,1,0.0
82853,45,5035.63,92584,809,25,3,1.0
82854,37,11977.72,95499,565,16,2,1.0
82855,41,6752.78,94416,499,36,2,1.0
82856,20,5540.57,90527,767,34,4,0.0
82857,40,7150.29,94703,488,13,1,1.0
82858,41,16424.83,90941,436,34,1,1.0
82859,23,3715.32,95981,332,10,4,0.0
82860,28,14538.3,91442,501,32,2,0.0
82861,24,14579.89,91492,730,43,4,0.0
82862,30,10085.05,95586,517,36,3,1.0
82863,35,7037.95,95569,587,32,1,1.0
82864,33,7298.1,91817,371,39,5,1.0
82865,41,8757.87,93478,566,40,5,1.0
82866,37,9728.17,91235,372,5,4,1.0
82867,19,13282.63,91510,840,15,5,0.0
82868,43,8501.18,93179,742,27,4,1.0
82869,27,9097.16,92952,330,39,1,0.0
82870,34,11893.93,92455,415,37,4,1.0
82871,41,16164.14,91983,656,28,5,1.0
82872,26,7939.62,91074,639,13,1,0.0
82873,27,7317.55,90122,447,36,5,0.0
82874,22,9085.72,91383,498,30,3,0.0
82875,29,12926.48,95947,392,28,3,0.0
82876,25,4468.08,90912,390,36,4,0.0
82877,31,19739.75,91602,480,3,3,1.0
82878,41,8385.95,94958,590,2,3,1.0
82879,32,2221.29,93692,837,31,5,1.0
82880,43,8973.98,93766,757,9,5,1.0
82881,27,6860.57,92262,325,34,5,0.0
82882,33,8401.71,92330,483,35,2,1.0
82883,21,5615.0,94423,374,33,5,0.0
82884,39,7931.35,92071,461,18,3,1.0
82885,32,11961.02,91751,416,25,3,1.0
82886,23,4713.72,91443,355,11,4,0.0
82887,29,13374.6,92530,675,17,2,0.0
82888,35,18335.47,93944,449,20,5,1.0
82889,40,12168.51,92035,579,21,4,1.0
82890,30,16311.31,93725,632,18,2,1.0
82891,31,16256.29,91641,785,27,4,1.0
82892,28,9985.04,93489,500,1,5,0.0
82893,45,9608.28,95243,697,21,4,1.0
82894,26,13102.57,94961,778,30,5,0.0
82895,26,7351.3,92169,767,22,2,0.0
82896,42,14693.83,90107,745,32,3,1.0
82897,42,5471.79,94626,485,33,3,1.0
82898,35,6502.13,95044,508,2,4,1.0
82899,37,15628.51,91176,404,27,2,1.0
82900,39,11484.63,95038,621,28,2,1.0
82901,31,10124.88,93559,398,29,1,1.0
82902,20,12206.9,95789,375,9,5,0.0
82903,41,2728.68,94453,669,9,1,1.0
82904,24,11414.24,95113,524,16,4,0.0
82905,37,7829.68,94277,326,12,5,1.0
82906,26,8733.41,95977,411,35,1,0.0
82907,20,3615.08,91106,680,12,5,0.0
82908,23,10634.97,96122,640,14,4,0.0
82909,19,12679.27,94610,656,43,3,0.0
82910,38,8869.02,95513,807,9,4,1.0
82911,44,10798.8,91110,638,37,2,1.0
82912,20,5401.67,90293,367,20,3,0.0
82913,36,14418.42,95135,510,38,4,1.0
82914,29,10953.31,95915,422,37,1,0.0
82915,22,5767.86,94968,392,17,2,0.0
82916,35,4244.71,91881,745,30,3,1.0
82917,19,16812.33,95671,650,19,1,0.0
82918,37,9855.4,96066,806,33,1,1.0
82919,33,8940.88,96067,642,36,1,1.0
82920,20,9912.45,90218,526,9,4,0.0
82921,23,10731.76,95016,615,17,4,0.0
82922,28,4977.56,90842,520,14,2,0.0
82923,31,7662.01,93485,803,44,5,1.0
82924,26,11475.28,95110,304,27,1,0.0
82925,40,16859.46,92175,819,41,2,1.0
82926,39,12398.54,90541,572,11,2,1.0
82927,36,6990.71,92449,599,15,4,1.0
82928,23,10943.38,95174,497,23,2,0.0
82929,29,12223.77,95137,407,1,5,0.0
82930,22,9454.87,92538,833,44,4,0.0
82931,27,15192.98,94417,642,27,3,0.0
82932,41,11886.89,91030,661,29,4,1.0
82933,27,8686.78,95220,625,12,3,0.0
82934,44,9454.03,91884,690,15,1,1.0
82935,22,9827.37,94420,801,18,5,0.0
82936,30,9875.01,90800,307,41,5,1.0
82937,28,10255.64,94087,478,11,3,0.0
82938,35,11782.89,92203,350,2,3,1.0
82939,32,6183.15,92202,314,6,2,1.0
82940,22,7873.26,93205,485,43,4,0.0
82941,26,10346.7,92241,804,31,2,0.0
82942,29,8142.05,92104,742,31,2,0.0
82943,29,11613.21,92080,508,3,2,0.0
82944,19,11435.42,90074,394,43,1,0.0
82945,45,6134.41,90302,401,28,2,1.0
82946,36,11444.84,95580,371,6,1,1.0
82947,23,8122.43,94013,664,42,4,0.0
82948,33,11662.52,90963,599,9,5,1.0
82949,38,13160.73,91523,777,34,2,1.0
82950,32,4767.46,91297,830,12,5,1.0
82951,44,16037.18,91406,491,33,2,1.0
82952,19,17606.68,92837,302,26,3,0.0
82953,39,9427.27,93294,697,28,4,1.0
82954,29,6228.91,93746,433,11,2,0.0
82955,21,10606.3,92108,341,18,3,0.0
82956,29,13199.05,94176,682,29,2,0.0
82957,33,12628.78,92885,842,29,2,1.0
82958,21,2492.41,94776,463,14,2,0.0
82959,25,12631.6,90357,605,36,5,0.0
82960,20,5193.68,91933,850,40,2,0.0
82961,30,11585.49,92372,617,33,2,1.0
82962,36,8101.22,91940,381,4,1,1.0
82963,23,8348.91,92832,609,8,4,0.0
82964,18,4366.02,94622,691,30,5,0.0
82965,19,17045.5,95884,782,20,3,0.0
82966,25,13202.23,94434,339,37,2,0.0
82967,31,3680.74,91930,466,17,2,1.0
82968,32,16556.96,91285,715,14,5,1.0
82969,22,17994.25,93786,568,38,5,0.0
82970,25,13449.35,94093,812,21,2,0.0
82971,44,16048.18,91602,620,45,2,1.0
82972,24,8510.03,96053,708,26,1,0.0
82973,37,8376.71,96104,573,12,5,1.0
82974,24,14475.72,95934,479,27,4,0.0
82975,44,14622.6,94592,332,39,4,1.0
82976,25,11542.26,92144,756,27,1,0.0
82977,39,6178.88,92771,357,32,2,1.0
82978,40,9591.08,90417,832,34,4,1.0
82979,22,15905.9,92747,520,37,1,0.0
82980,30,13535.35,91841,758,26,1,1.0
82981,45,6915.29,92430,543,23,2,1.0
82982,30,13360.81,91864,835,42,5,1.0
82983,21,11669.29,93420,378,31,4,0.0
82984,45,15785.09,94201,659,36,3,1.0
82985,29,11789.08,92639,347,24,3,0.0
82986,30,7828.93,95756,576,19,3,1.0
82987,30,7148.5,91468,800,20,4,1.0
82988,25,19060.63,90038,406,33,3,0.0
82989,18,8327.69,92432,634,12,5,0.0
82990,25,12803.01,93112,330,22,1,0.0
82991,29,11550.2,94209,365,4,1,0.0
82992,33,12091.68,93066,635,27,1,1.0
82993,37,14392.39,90957,847,15,4,1.0
82994,22,3477.58,91988,569,14,1,0.0
82995,37,8160.91,92197,364,10,2,1.0
82996,41,11139.12,93987,617,7,1,1.0
82997,25,12476.83,90764,456,35,1,0.0
82998,37,10997.17,95595,731,15,3,1.0
82999,29,11266.81,93825,369,29,4,0.0
83000,21,8835.78,94323,461,39,5,0.0
83001,28,16844.89,91878,462,45,3,0.0
83002,26,3198.7,91573,681,9,4,0.0
83003,28,12235.22,95337,609,9,5,0.0
83004,19,17871.42,93451,552,28,2,0.0
83005,30,5719.99,91695,567,26,3,1.0
83006,24,5061.22,93538,562,7,3,0.0
83007,30,10724.73,95414,659,25,4,1.0
83008,32,12256.65,95282,554,13,5,1.0
83009,39,14318.36,92773,652,25,3,1.0
83010,43,8331.92,93933,323,24,3,1.0
83011,24,16801.52,94637,337,1,3,0.0
83012,31,9316.48,91145,550,5,4,1.0
83013,38,3537.05,94793,415,25,2,1.0
83014,27,14644.45,90819,566,3,5,0.0
83015,34,5532.41,94707,481,4,3,1.0
83016,19,10867.05,95560,769,38,3,0.0
83017,36,12589.85,95687,379,9,1,1.0
83018,30,10318.08,90185,656,12,1,1.0
83019,21,5856.09,91067,506,11,3,0.0
83020,37,6282.21,91198,785,20,1,1.0
83021,29,10069.13,91729,847,26,2,0.0
83022,18,2029.98,92818,524,8,2,0.0
83023,36,3258.62,90616,699,7,4,1.0
83024,25,10118.79,91676,486,33,4,0.0
83025,44,5423.55,93997,485,8,5,1.0
83026,20,13816.03,93585,375,1,5,0.0
83027,33,4399.04,94557,803,42,4,1.0
83028,32,5507.46,91708,339,13,5,1.0
83029,23,4634.11,92333,501,8,3,0.0
83030,30,9617.36,92416,696,43,3,1.0
83031,31,10982.75,94369,501,21,3,1.0
83032,34,12218.5,93605,623,8,3,1.0
83033,45,10134.76,90732,413,6,2,1.0
83034,40,3356.15,90324,782,17,3,1.0
83035,35,7309.45,90387,533,18,1,1.0
83036,21,11299.49,95303,817,19,2,0.0
83037,30,9691.35,90653,314,17,2,1.0
83038,37,10770.71,93957,465,10,2,1.0
83039,30,9825.48,92695,531,1,1,1.0
83040,25,17658.76,90757,787,19,2,0.0
83041,35,12045.18,95340,635,7,1,1.0
83042,34,7562.12,92983,536,9,3,1.0
83043,33,14101.18,95992,734,8,2,1.0
83044,29,11073.62,93010,779,7,2,0.0
83045,27,10774.55,94589,359,31,3,0.0
83046,38,13276.63,94461,576,22,4,1.0
83047,37,14303.41,94824,487,17,2,1.0
83048,32,15739.55,92975,523,34,2,1.0
83049,26,7935.26,92467,397,7,1,0.0
83050,25,4579.94,92493,801,18,3,0.0
83051,35,11230.79,91724,834,4,2,1.0
83052,30,12699.91,91201,648,38,4,1.0
83053,22,7219.84,95755,452,30,4,0.0
83054,32,10106.23,91926,471,29,5,1.0
83055,26,5849.11,93237,375,6,1,0.0
83056,29,10171.21,93156,679,17,1,0.0
83057,33,16303.34,91142,444,16,4,1.0
83058,29,14954.81,93823,446,21,4,0.0
83059,42,10048.07,94184,327,10,5,1.0
83060,36,15597.77,93004,364,2,2,1.0
83061,36,8361.98,95695,379,44,1,1.0
83062,31,8683.98,93407,690,32,3,1.0
83063,21,16348.75,91845,451,9,5,0.0
83064,25,13279.24,91300,823,33,5,0.0
83065,36,10276.1,90629,694,44,5,1.0
83066,25,12115.4,93017,807,9,4,0.0
83067,25,8667.81,90027,389,5,3,0.0
83068,40,12909.95,92284,590,18,3,1.0
83069,33,7118.05,91331,750,23,1,1.0
83070,41,15090.2,95758,609,9,3,1.0
83071,27,11566.77,90876,482,40,1,0.0
83072,32,13079.54,90809,575,37,1,1.0
83073,32,10435.66,95455,393,4,4,1.0
83074,32,8509.3,95780,436,30,3,1.0
83075,33,16000.18,91360,488,1,3,1.0
83076,35,7985.55,93160,812,30,1,1.0
83077,20,6838.76,90450,573,22,3,0.0
83078,28,12731.6,95580,669,40,3,0.0
83079,33,9388.61,91192,663,35,3,1.0
83080,20,6742.62,94553,410,6,1,0.0
83081,33,14858.27,91923,425,31,4,1.0
83082,28,2923.59,93459,500,4,5,0.0
83083,18,7568.14,96065,538,33,4,0.0
83084,20,9450.45,91442,642,19,3,0.0
83085,44,9392.07,92567,558,36,3,1.0
83086,40,12724.74,91530,464,39,4,1.0
83087,26,12121.0,92734,563,30,4,0.0
83088,24,9443.62,91379,475,31,3,0.0
83089,19,5679.03,95151,430,36,3,0.0
83090,28,8657.58,95154,335,10,4,0.0
83091,40,18126.39,90736,314,29,4,1.0
83092,33,13358.43,92620,591,35,4,1.0
83093,44,5284.76,94409,649,26,5,1.0
83094,21,9771.36,91154,544,40,3,0.0
83095,19,5787.77,94739,712,40,5,0.0
83096,30,10117.48,93022,302,42,3,1.0
83097,30,11864.6,93655,682,22,4,1.0
83098,34,18026.4,91394,838,40,3,1.0
83099,24,2730.45,92039,437,13,1,0.0
83100,31,11155.3,91479,633,27,3,1.0
83101,20,10887.02,93186,356,3,5,0.0
83102,31,8297.53,93008,434,24,5,1.0
83103,25,13903.74,94667,477,22,1,0.0
83104,35,11580.6,90181,381,7,3,1.0
83105,20,9883.25,92204,406,17,4,0.0
83106,26,10442.87,94756,807,42,2,0.0
83107,38,16266.07,92770,850,30,2,1.0
83108,24,4515.66,92045,326,10,1,0.0
83109,26,8045.67,93189,442,42,1,0.0
83110,31,15211.52,94881,345,21,4,1.0
83111,27,1123.67,91673,701,9,4,0.0
83112,33,4770.0,90733,819,32,4,1.0
83113,20,5959.22,94168,774,10,2,0.0
83114,29,15493.22,94790,430,5,1,0.0
83115,21,10991.19,93658,421,12,2,0.0
83116,30,9087.75,92651,754,38,1,1.0
83117,24,5797.45,96045,503,8,5,0.0
83118,41,13803.9,94664,849,37,5,1.0
83119,19,13561.0,90995,780,5,4,0.0
83120,28,11599.39,95955,473,5,2,0.0
83121,33,2882.42,90417,515,19,4,1.0
83122,26,13128.93,96046,684,29,2,0.0
83123,42,6208.81,91036,612,15,1,1.0
83124,26,6882.3,92867,697,13,1,0.0
83125,20,2517.32,94598,831,9,3,0.0
83126,22,16373.27,94760,382,14,3,0.0
83127,37,7378.72,91598,820,26,1,1.0
83128,36,14024.19,92694,737,13,2,1.0
83129,42,7703.86,92263,495,29,2,1.0
83130,38,7927.41,91367,646,32,3,1.0
83131,28,13339.04,92511,318,42,3,0.0
83132,24,9515.19,95482,569,32,5,0.0
83133,19,10613.44,91072,633,37,5,0.0
83134,41,12781.98,92214,699,30,1,1.0
83135,30,16213.35,94342,517,43,2,1.0
83136,19,7084.78,92866,365,43,1,0.0
83137,27,14310.85,95294,352,25,3,0.0
83138,26,3825.44,93016,799,26,5,0.0
83139,35,10383.21,93252,347,28,2,1.0
83140,33,6276.65,90456,754,8,1,1.0
83141,29,16101.3,93256,592,17,1,0.0
83142,22,10308.65,95831,578,32,2,0.0
83143,23,8944.8,95641,481,41,2,0.0
83144,37,5753.85,92860,393,8,1,1.0
83145,18,6050.68,96053,728,25,4,0.0
83146,37,13378.43,95127,643,2,5,1.0
83147,44,11329.19,90974,833,9,1,1.0
83148,41,8353.77,91763,582,6,4,1.0
83149,32,6865.82,90480,833,11,3,1.0
83150,40,11723.9,95743,424,17,4,1.0
83151,33,12397.74,90121,835,9,4,1.0
83152,30,8693.01,92593,401,33,3,1.0
83153,27,14855.06,91280,798,37,3,0.0
83154,31,10718.22,90638,472,27,4,1.0
83155,28,11972.9,92354,578,25,4,0.0
83156,30,16889.49,93418,613,12,5,1.0
83157,30,12524.77,91940,747,44,3,1.0
83158,23,10970.59,94092,308,17,3,0.0
83159,35,15448.27,95262,687,1,3,1.0
83160,35,9404.56,94296,601,24,3,1.0
83161,18,3243.4,93473,843,24,5,0.0
83162,27,7194.59,91194,622,9,1,0.0
83163,25,7800.78,92884,478,35,1,0.0
83164,29,5876.26,92700,593,31,2,0.0
83165,25,9767.66,90417,838,13,5,0.0
83166,29,11257.03,91203,650,4,1,0.0
83167,23,9399.47,92375,384,5,1,0.0
83168,27,3575.33,90681,595,6,5,0.0
83169,34,9369.83,96067,419,3,2,1.0
83170,28,15188.84,90901,461,40,3,0.0
83171,35,4569.62,95247,648,11,1,1.0
83172,32,15077.58,93801,535,27,4,1.0
83173,29,4572.87,91534,729,23,1,0.0
83174,25,7516.1,90761,720,14,1,0.0
83175,33,10661.08,93080,447,10,3,1.0
83176,21,10309.39,92653,495,37,5,0.0
83177,25,9604.12,94425,432,43,3,0.0
83178,28,11520.2,96042,804,44,3,0.0
83179,28,11744.88,94546,368,7,1,0.0
83180,36,12877.2,90263,605,9,3,1.0
83181,25,9435.4,90416,579,1,5,0.0
83182,26,6288.66,90843,767,28,1,0.0
83183,26,13326.91,90855,716,26,4,0.0
83184,21,7477.33,91283,452,13,1,0.0
83185,40,13986.17,93829,840,14,2,1.0
83186,35,12065.46,94685,640,6,4,1.0
83187,35,8020.21,92950,562,33,5,1.0
83188,35,6784.3,91803,440,22,4,1.0
83189,42,3961.5,92643,616,32,3,1.0
83190,28,13450.54,90638,704,9,5,0.0
83191,42,11955.64,92386,646,7,5,1.0
83192,33,11144.92,92328,300,26,3,1.0
83193,36,9587.47,93084,547,14,3,1.0
83194,33,4882.16,92473,454,10,4,1.0
83195,26,9029.91,91248,339,44,3,0.0
83196,39,11086.31,92862,714,31,3,1.0
83197,40,16618.38,95180,332,45,4,1.0
83198,37,9552.84,95212,470,31,5,1.0
83199,38,12644.31,91455,508,45,1,1.0
83200,30,6684.29,90299,520,1,1,1.0
83201,25,7035.84,93445,746,19,1,0.0
83202,25,13051.27,95505,408,7,4,0.0
83203,23,12747.41,90900,629,13,4,0.0
83204,19,11801.76,94059,701,24,1,0.0
83205,23,10817.64,90221,764,10,4,0.0
83206,42,10135.07,94311,509,11,4,1.0
83207,25,7753.3,92326,361,42,4,0.0
83208,29,13090.02,90239,619,12,2,0.0
83209,30,5324.47,96052,319,25,1,1.0
83210,19,12546.66,92324,369,32,4,0.0
83211,33,11647.79,90683,424,19,5,1.0
83212,30,10960.81,96002,392,2,4,1.0
83213,28,11726.79,90016,757,38,5,0.0
83214,27,14122.4,92690,301,12,5,0.0
83215,24,11193.71,91620,482,32,5,0.0
83216,34,7219.92,90309,697,19,4,1.0
83217,32,7090.26,93211,381,23,2,1.0
83218,27,7474.81,94555,796,18,4,0.0
83219,30,7770.32,91466,459,13,5,1.0
83220,26,12920.03,91764,490,15,3,0.0
83221,32,10829.24,94179,318,11,5,1.0
83222,38,11516.23,90479,497,13,3,1.0
83223,37,7495.05,95577,569,28,5,1.0
83224,37,13670.63,91633,454,44,2,1.0
83225,32,2684.19,90305,830,9,2,1.0
83226,18,4968.71,94141,703,11,5,0.0
83227,39,14538.66,92035,771,40,1,1.0
83228,38,12327.29,94448,405,40,3,1.0
83229,37,8149.07,92173,510,33,1,1.0
83230,24,16367.29,92512,493,19,2,0.0
83231,22,7258.53,95391,458,10,1,0.0
